car_name,variant_name,image,price
Maruti Suzuki Dzire,Zxi Plus,https://stimg.cardekho.com/images/carexteriorimages/930x620/Volvo/S60/6466/1611137219406/front-left-side-47.jpg,"Rs. 9,52,622"
Maruti Suzuki Dzire,Zxi At,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2MgMd2x_quPS2WJWv6cem0uvqjJ9g7ZZ_UA&s,"Rs. 6,76,400"
Maruti Suzuki Dzire,Zxi Plus Amt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS070G3rW1Wm3ehHJe-dE44xZMBC0Q-DM4SFg&s,"Rs. 7,90,900"
Maruti Suzuki Dzire,Zdi Plus,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-bgCCaKInuO8Z-QEHI_re0LWijaPnpLv8FA&s,"Rs. 8,36,400"
Maruti Suzuki Dzire,Vdi Amt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJCXrYThKd9bvvEbV3BXHx9y24L1HImEqEwA&s,"Rs. 5,91,400"
Maruti Suzuki Dzire,Zdi Plus Amt,https://www.financialexpress.com/wp-content/uploads/2023/04/Mercedes-Benz-E-Class-2024-1024-01.jpg,"Rs. 7,21,400"
Ford Freestyle,1.5L Tdci Ambiente,https://cas.volvocars.com/image/dynamic/MY24_2317/536/exterior-v4/RB/62600/R98000/R00A/FN02/TC06/2G03/_/TP05/LR02/JT02/GR08/T101/TJ02/NP02/TM04/JG02/CB04/EV02/JB11/T221/LF05/_/VP07/FH01/_/_/_/_/_/_/default.jpg?market=us&client=gox-graph%7Cpdps&angle=4&w=1920&bg=descriptive-studio,"Rs. 7,56,400"
Ford Freestyle,1.5L Tdci Titanium,https://imgd.aeplcdn.com/664x374/n/cw/ec/163337/x4-exterior-left-front-three-quarter.jpeg?isig=0&q=80,"Rs. 6,81,400"
Ford Freestyle,1.5L Tdci Titanium Plus,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2JBjp8iaRtyn9QsQbEEndnO-IKREAgXfryA&s,"Rs. 7,45,900"
Ford Freestyle,1.2L Ti-Vct Ambiente,https://www.carandbike.com/_next/image?url=https%3A%2F%2Fc.ndtvimg.com%2F2018-10%2Fn4ofqmbk_2018-mercedes-benz-c-class-cabriolet-facelift_625x300_27_October_18.jpg&w=3840&q=75,"Rs. 7,11,500"
Ford Freestyle,1.2L Ti-Vct Titanium,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR60w2waRtUwFeILWCKQivcE4G4JMrfT2cysQ&s,"Rs. 8,10,500"
Ford Freestyle,1.2L Ti-Vct Titanium Plus,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLshAiMDWjpkPO1CZp12gXp_18CQLqpYRKpQ&s,"Rs. 9,99,900"
Ford Freestyle,1.2L Ti-Vct Trend Plus,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI3PgqXcdh-7ZyzdYB0pNO-J3S5V4virmpGA&s,"Rs. 9,25,500"
Ford Freestyle,1.5L Tdci Trend Plus,,"Rs. 5,94,000"
Volkswagen Ameo,Trendline 1.5L Tdi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT38VAsMn8TiSWYnhoAp06bE3MeWGK7IJtWZA&s,"Rs. 6,65,000"
Volkswagen Ameo,Comfortline 1.5L Tdi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR138H6j9oQow0ys9xGNt7-GJaL7_fFKWaZ6A&s,"Rs. 7,99,900"
Volkswagen Ameo,Highline Plus 1.5L Tdi Dsg,https://imgd.aeplcdn.com/1200x900/cw/ec/36286/MercedesBenz-EClass-All-Terrain-Exterior-137324.jpg?wm=0,"Rs. 9,99,900"
Volkswagen Ameo,Highline Plus 1.5L Tdi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrFb_SwMtFYo-YTz4QxoOSn78hGl4WluVqdQ&s,"Rs. 5,98,500"
Volkswagen Ameo,Trendline 1.0L,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAZelSuG8_8SYFoCvRbiKKAGEBZIi0Dt_cAw&s,"Rs. 6,97,400"
Volkswagen Ameo,Comfortline 1.0L,https://imgd.aeplcdn.com/1920x1080/cw/ec/21686/Jaguar-XJ-L-Front-view-64991.jpg?v=201711021421&q=80&q=80,"Rs. 6,63,400"
Volkswagen Ameo,Highline Plus 1.0L,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT78XyeRngi1DgB8zv9sePgEY34dtiG6-xG0w&s,"Rs. 6,99,400"
Volkswagen Ameo,Gt Line Tdi Dsg,https://imgd.aeplcdn.com/1920x1080/ec/A4/84/19425/img/ol/Maserati-Ghibli-Left-Front-Three-Quarter-54297.jpg?v=201711021421&q=80&q=80,"Rs. 7,37,400"
Ford Aspire,1.2 Ti-Vct Ambiente,https://www.team-bhp.com/sites/default/files/styles/check_extra_large_for_review/public/IMG_20220830_214329.jpg,"Rs. 7,77,400"
Ford Aspire,1.2 Ti-Vct Trend Plus,https://cdn.motor1.com/images/mgl/7ZmbmJ/s3/audi-rs7-by-abt.jpg,"Rs. 8,17,400"
Ford Aspire,1.2 Ti-Vct Trend,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStJcpyvnXk3EQNqliV_ZND7da-PaBAApY-oA&usqp=CAU,"Rs. 8,62,400"
Ford Aspire,1.5 Tdci Ambiente,https://ev-database.org/img/auto/Maserati_GranCabrio_Folgore/Maserati_GranCabrio_Folgore-01@2x.jpg,"Rs. 7,82,400"
Ford Aspire,1.5 Tdci Trend,https://imgd.aeplcdn.com/1200x900/n/cw/ec/50450/mercedesbenz-amg-gt-left-front-three-quarter0.jpeg,"Rs. 7,37,400"
Ford Aspire,1.5 Tdci Trend Plus,https://images.news18.com/ibnlive/uploads/2018/03/2019-mercedes-amg-gt-4-door-coupe.jpg?impolicy=website&width=640&height=480,"Rs. 7,58,314"
Ford Aspire,1.5 Tdci Titanium,https://stimg.cardekho.com/images/carexteriorimages/630x420/Lamborghini/Huracan-EVO/10643/1690010999692/front-left-side-47.jpg,"Rs. 7,62,400"
Ford Aspire,1.5 Tdci Titanium Plus,https://static01.nyt.com/images/2016/08/05/automobiles/autoreviews/driven-ferrari-488gtb/driven-ferrari-488gtb-superJumbo.jpg,"Rs. 8,42,400"
Ford Aspire,1.2 Ti-Vct Titanium Plus,https://imgd.aeplcdn.com/664x374/cw/ec/24539/Ferrari-GTC4-Lusso-Left-Front-Three-Quarter-78668.jpg?v=201711021421&q=80,"Rs. 6,27,100"
Ford Aspire,1.2 Ti-Vct Titanium,https://www.motortrend.com/uploads/sites/5/2020/02/2020-Lamborghini-Aventador-SVJ-Roadster-45.jpg,"Rs. 7,18,600"
Ford Aspire,1.2 Trend Plus Cng,https://www.topgear.com/sites/default/files/cars-car/carousel/2016/07/5crrdawnncbgjuly2016.jpg,"Rs. 7,34,700"
Ford Aspire,1.2 Ti-Vct Blu,https://hips.hearstapps.com/roa.h-cdn.co/assets/16/08/2048x1152/hd-aspect-1456237573-p90105136-highres-rolls-royce-phantom.jpg?resize=1200:*,"Rs. 8,28,600"
Ford Aspire,1.5 Tdci Blu,https://www.autovista.in/assets/product_images/Omni_460_1.jpg,"Rs. 8,88,400"
Toyota Platinum Etios,G,https://stimg.cardekho.com/images/carexteriorimages/930x620/Datsun/Datsun-GO-Plus/6654/front-left-side-47.jpg,"Rs. 7,78,400"
Toyota Platinum Etios,V,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https://cdni.autocarindia.com/Galleries/20140724024408_punto1.jpg&w=736&h=488&q=75&c=1,"Rs. 6,89,600"
Toyota Platinum Etios,Gd,https://stimg.cardekho.com/images/carexteriorimages/930x620/Ford/Figo/7594/1627023729889/front-left-side-47.jpg,"Rs. 7,99,600"
Toyota Platinum Etios,Vd,https://catalog-management.s3.ap-south-1.amazonaws.com/htmobile1/marutisuzuki_baleno/images/exterior_marutisuzuki-baleno-facelift_front-left-view_600x337.jpg,"Rs. 9,13,400"
Toyota Platinum Etios,Vxd,https://stimg.cardekho.com/images/carexteriorimages/930x620/Hyundai/Grand-i10-Nios/10096/1684298344769/front-left-side-47.jpg,"Rs. 8,03,400"
Toyota Platinum Etios,Vx,https://www.motorbeam.com/wp-content/uploads/Fiat-Linea-Classic-Road-Test-1200x900.jpg,"Rs. 8,02,000"
Toyota Platinum Etios,Gx,https://goldenbeachrentacar.com/wp-content/uploads/2022/08/nissan-sunny-2023-1-1.jpg,"Rs. 6,50,000"
Toyota Platinum Etios,Gxd,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https://cdni.autocarindia.com/ExtraImages/20240209062839_20230614022817_20230516054223_20220504024007_Ertiga%20ShowroomXX%20_1_.jpg&w=700&c=1,"Rs. 7,97,500"
Toyota Platinum Etios,Vxd Limited Edition,https://stimg.cardekho.com/images/carexteriorimages/930x620/Maruti/Maruti-Baleno-RS/6792/1559629717879/front-left-side-47.jpg,"Rs. 7,66,000"
Toyota Platinum Etios,Vx Limited Edition,https://stimg.cardekho.com/images/carexteriorimages/930x620/Honda/WR-V/7665/1645419998984/front-left-side-47.jpg,"Rs. 6,68,500"
Toyota Etios Cross,V,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mahindra/TUV-300/7992/1611216754809/3d-model-163.jpg,"Rs. 8,16,000"
Toyota Etios Cross,G,https://stimg.cardekho.com/images/carexteriorimages/930x620/Maruti/SX4-S-Cross/7525/1596687171065/front-left-side-47.jpg?impolicy=resize&imwidth=420,"Rs. 6,57,628"
Toyota Etios Cross,Vd,https://imgd-ct.aeplcdn.com/1056x660/cw/ec/39217/Renault-Captur-Exterior-153599.jpg?wm=0&q=80,"Rs. 6,85,729"
Toyota Etios Cross,Gd,"https://img.etimg.com/thumb/msid-45832477,width-480,height-360,imgsize-184050,resizemode-75/2015-mahindra-xylo-review.jpg","Rs. 7,50,428"
Toyota Etios Cross,1.2 X Edition,https://stimg.cardekho.com/images/carexteriorimages/930x620/Kia/Seltos-2023/8709/1688465684023/front-left-side-47.jpg,"Rs. 6,77,618"
Toyota Etios Cross,1.4 X Edition,https://stat.overdrive.in/wp-content/odgallery/2017/06/36049_NissanTerrano-AMT-028.JPG,"Rs. 7,39,074"
Mahindra Verito Vibe,D2,https://imgd.aeplcdn.com/0x0/ec/0E/A2/19197/img/m/Tata-Safari-Storme-facelift-53356_l.jpg?20152406211703&q=75,"Rs. 9,77,516"
Mahindra Verito Vibe,D4,https://www.team-bhp.com/sites/default/files/pictures2023/2023-mg-hector-01.jpg,"Rs. 8,10,211"
Mahindra Verito Vibe,D6,https://www.team-bhp.com/sites/default/files/pictures2023/2023-mg-hector-01.jpg,"Rs. 7,21,900"
Fiat Urban Cross,1.3 Multijet Active,https://stimg.cardekho.com/images/carexteriorimages/930x620/Hyundai/Elantra/7888/1636975889286/front-left-side-47.jpg,"Rs. 7,58,200"
Fiat Urban Cross,1.3 Multijet Dynamic,https://i.gaw.to/content/photos/59/87/598700-un-premier-coup-d-oeil-au-hyundai-tucson-2025.jpg?1024x640,"Rs. 8,29,900"
Fiat Urban Cross,1.4 T-Jet Emotion,https://stimg2.cardekho.com/images/carNewsimages/userimages/23175/1549600487531/GeneralNews.jpg?tr=w-300,"Rs. 8,90,200"
Fiat Urban Cross,1.3 Multijet Emotion,https://imgd.aeplcdn.com/1200x900/n/cw/ec/148959/mercedes-benz-a-class-limousine-left-front-three-quarter0.jpeg?isig=0,"Rs. 6,97,900"
Toyota Glanza,G Hybrid,https://img.autoabc.lv/Volvo-V40-Cross-Country/Volvo-V40-Cross-Country_2016_Hecbeks_22311100028_1.jpg,"Rs. 7,96,132"
Toyota Glanza,V,https://www.mini.in/content/dam/MINI/common/Range/2nd-lci/f60/explore/mini-f60-sharing-image.jpg,"Rs. 7,11,801"
Toyota Glanza,G Cvt,https://imgd.aeplcdn.com/1920x1080/n/cw/ec/178535/c-class-exterior-left-front-three-quarter-2.jpeg?isig=0&q=80&q=80,"Rs. 8,76,341"
Toyota Glanza,V Cvt,https://images.spot.im/v1/production/barxzm98nyzayoglyzmo,"Rs. 7,45,000"
Toyota Glanza,G Mt,https://www.lexusindia.co.in/content/dam/lexus-v3-india/model-pages/es/my23/es-divider-1920x800.jpg,"Rs. 9,09,000"
Fiat Avventura,Multijet Dynamic,https://www.lexusindia.co.in/content/dam/lexus-v3-blueprint/models/suv/nx/nx-300h/my19/gallery/exterior/lexus-nx300h-gallery-ext-01-d.jpg,"Rs. 7,89,000"
Fiat Avventura,Multijet Active,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202106/Jaguar_F-PACE_SVR_Exterior_01_1200x768.jpeg?size=690:388,"Rs. 8,65,000"
Fiat Avventura,Multijet Emotion,https://financialexpresswpcontent.s3.amazonaws.com/uploads/2020/11/Volvo-V90_Cross_Country-2020-Facelift-620x413.jpg,"Rs. 8,16,500"
Honda Jazz,V Petrol,https://images.spot.im/v1/production/xsa6bjcsv6qvs0vpecxv,"Rs. 8,96,500"
Honda Jazz,Vx Cvt,https://imgd.aeplcdn.com/664x374/n/cw/ec/167117/mercedes-benz-gle-right-front-three-quarter17.jpeg?isig=0&wm=1&q=80,"Rs. 9,40,500"
Honda Jazz,Vx Petrol,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mercedes-Benz/Mercedes-Benz-CLS-Class/6684/1541421574163/front-left-side-47.jpg,"Rs. 9,28,000"
Honda Jazz,V Cvt,https://car-images.bauersecure.com/wp-images/12720/bmwx7_040.jpg,"Rs. 26,80,000"
Honda Jazz,S Diesel,https://imgd.aeplcdn.com/1920x1080/n/cw/ec/176129/m4-competition-exterior-left-front-three-quarter.jpeg?isig=0&q=80&q=80,"Rs. 27,60,000"
Honda Jazz,V Diesel,"https://hips.hearstapps.com/hmg-prod/images/2025-porsche-911-spied-front-658200b0a3a5d.jpg?crop=0.8888888888888888xw:1xh;center,top&resize=1200:*","Rs. 27,34,834"
Honda Jazz,Vx Diesel,https://www.cnet.com/a/img/resize/f80bfaed6f4fd576f4e9b38d580812c348c78517/hub/2018/07/02/55eaef81-1834-41e8-a1f8-a2b8561ab3ef/001-2018-nissan-gtr-review.jpg?auto=webp&width=768,"Rs. 29,31,534"
Honda Jazz,Exclusive Edition Cvt,https://stimg.cardekho.com/images/carexteriorimages/930x620/Aston-Martin/Vantage/11671/1713933486248/front-left-side-47.jpg,"Rs. 27,70,150"
Jeep Compass Trailhawk,2.0 Trailhawk 4X4 At,https://www.astonmartin.com/-/media/aston-martin/imported/rapide-amr/rapide-amr-012-hero.jpg?mw=1920&rev=5b3baffc60ff4897aa8bd3bf93afacc0&hash=C318B1AF6BB47F43A5B96B7BDDE5A9F2,"Rs. 30,70,150"
Jeep Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,https://cdn.ferrari.com/cms/network/media/img/resize/5d36d3bf7e98e13abbbed080-ferrari-812superfast_2017-dynamics-focuson_02_d?,"Rs. 28,14,500"
Isuzu Mu-X,4X2,https://stimg.cardekho.com/images/carexteriorimages/930x620/Maruti/Alto-800-tour/8867/1664261897771/front-left-side-47.jpg,"Rs. 31,53,500"
Isuzu Mu-X,4X4,https://imgd-ct.aeplcdn.com/1056x660/n/cw/ec/136183/grand-i10-nios-exterior-right-front-three-quarter-14.jpeg?isig=0&q=80,"Rs. 28,27,001"
Mahindra Alturas G4,2Wd At,https://img.indianautosblog.com/crop/1200x675/2014/03/Hyundai-Xcent-Review-red-front-quarter.jpg,"Rs. 30,67,001"
Mahindra Alturas G4,4Wd At,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https://cdni.autocarindia.com/autocar/Done%201.jpg&w=700&c=1,"Rs. 32,77,001"
Volkswagen Tiguan,Comfortline 2.0L Tdi Amt,https://images.carandbike.com/car-images/big/mahindra/bolero/mahindra-bolero.jpg?v=29,"Rs. 28,99,599"
Volkswagen Tiguan,Highline 2.0L Tdi Amt,https://www.team-bhp.com/sites/default/files/styles/check_extra_large_for_review/public/2_53.jpeg,"Rs. 31,49,599"
Honda Cr-V,2Wd Petrol Cvt,https://stimg.cardekho.com/images/carexteriorimages/930x620/Skoda/Rapid/8633/1648729171661/front-left-side-47.jpg,"Rs. 30,21,200"
Honda Cr-V,2Wd Diesel At,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https://cdni.autocarindia.com/Galleries/20150804111904_Front.jpg,"Rs. 32,21,200"
Honda Cr-V,Awd Diesel At,https://spn-sta.spinny.com/blog/20220228142605/ezgif.com-gif-maker-100-8.jpg?compress=true&quality=80&w=576&dpr=2.6,"Rs. 29,20,750"
Skoda Superb Sportline,Sportline 1.8L Tsi At,https://www.hindustantimes.com/ht-img/img/2023/10/21/550x309/tata_harrier_1697883580838_1697883581005.png,"Rs. 31,20,750"
Skoda Superb Sportline,Sportline 2.0L Tdi At,https://stimg.cardekho.com/images/carexteriorimages/930x620/Isuzu/V-Cross/9892/1714639645161/front-left-side-47.jpg,"Rs. 29,88,311"
Audi A3,35 Tdi Premium Plus,https://stimg.cardekho.com/images/carexteriorimages/360x240/Mitsubishi/Mitsubishi-Outlander/047.jpg,"Rs. 30,89,851"
Audi A3,35 Tdi Technology,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mercedes-Benz/GLA/7269/1621948227508/front-left-side-47.jpg,"Rs. 31,98,662"
Audi A3,35 Tfsi Premium Plus,https://www.cnet.com/a/img/resize/1480c73f3c4284a5cdfd492a176db671c44bf63e/hub/2021/02/24/4ea4572d-eacf-4426-8479-48de497c91b7/accord-promo.jpg?auto=webp&width=768,"Rs. 33,03,282"
Audi A3,35 Tfsi Technology,https://imgd.aeplcdn.com/664x374/n/cw/ec/96443/5-series-exterior-left-front-three-quarter.jpeg?q=80,"Rs. 35,99,000"
Mercedes B-Class,B 180 Sport,https://www.bmw.in/content/dam/bmw/common/all-models/6-series/gran-turismo/2021/highlights/bmw-6-series-gran-turismo-gallery-video-design-01.jpg,"Rs. 31,72,000"
Mercedes B-Class,B 200 Cdi Sport,https://imgd.aeplcdn.com/370x208/n/cw/ec/169463/porsche-macan-left-front-three-quarter0.jpeg?isig=0&q=80,"Rs. 36,99,000"
Mercedes B-Class,B 180 Night Edition,https://stimg.cardekho.com/images/carexteriorimages/630x420/Jaguar/F-TYPE/10647/1701249384983/front-left-side-47.jpg?impolicy=resize&imwidth=420,"Rs. 32,99,599"
Mercedes B-Class,B 200 Cdi Night Edition,https://stimg.cardekho.com/images/carexteriorimages/930x620/BMW/M5/8490/1625142409938/front-left-side-47.jpg,"Rs. 36,78,599"
Mercedes Cla-Class,200 Sport,https://imgd.aeplcdn.com/664x374/cw/ec/28188/Lexus-LX-Exterior-92765.jpg?v=201711021421&q=80,"Rs. 32,99,599"
Mercedes Cla-Class,200 Cdi Style,https://www.classicdriver.com/sites/default/files/styles/article_full/public/import/articlesv2/images/_de/6835/Ferrari_458_Spider_01pop.jpg?itok=icy7TFn6,"Rs. 34,07,407"
Mercedes Cla-Class,200 D Sport,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Wagon-R/10365/1687580655855/front-left-side-47.jpg,"Rs. 36,77,200"
Skoda Kodiaq,Style 2.0 Tdi 4X4 At,https://stat.overdrive.in/wp-content/odgallery/2022/08/63770_2022_Tata_Tiago-NRG_1.jpg,"Rs. 39,92,200"
Skoda Kodiaq,Laurin And Klement,https://auto.economictimes.indiatimes.com/files/retail_files/nuvosport-1503989675-prod-var.jpg,"Rs. 43,61,000"
Skoda Kodiaq,Corporate Edition,https://stimg.cardekho.com/images/carexteriorimages/930x620/Nissan/Kicks/7832/1647945473430/front-left-side-47.jpg,"Rs. 34,96,750"
Dc Avanti,Standard,https://stimg.cardekho.com/images/carexteriorimages/930x620/Hyundai/Kona/6228/1658735368758/front-left-side-47.jpg,"Rs. 36,00,000"
Audi Q3,30 Tdi Premium Fwd,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Camry/10926/1708690549497/front-left-side-47.jpg?impolicy=resize&imwidth=420,"Rs. 38,30,000"
Audi Q3,35 Tdi Quattro Premium Plus,https://imgd.aeplcdn.com/664x374/cw/ec/31252/Audi-New-A5-Exterior-108808.jpg?v=201711021421&q=80,"Rs. 39,90,000"
Audi Q3,35 Tdi Quattro Technology,https://media.cdn-jaguarlandrover.com/api/v2/images/96716/w/1600.jpg,"Rs. 43,90,000"
Audi Q3,30 Tfsi Premium,https://stimg.cardekho.com/images/carexteriorimages/630x420/Lexus/LS/4924/1622802604706/exterior-image-166.jpg?imwidth=420&impolicy=resize,"Rs. 39,90,000"
Mini Cooper 5 Door,Cooper D,https://www.rolls-roycemotorcars.com/content/dam/rrmc/marketUK/rollsroycemotorcars_com/phantom-series-ii-in-detail/page-properties/01_RR_PHANTOM-single-twin-card-min.jpg,"Rs. 41,20,000"
Mini Convertible,Cooper S,https://www.team-bhp.com/sites/default/files/styles/amp_high_res/public/fiat-punto-evo-01_1.jpg,"Rs. 41,49,000"
Volvo Xc40,D4 Momentum,https://stimg.cardekho.com/images/carexteriorimages/930x620/Toyota/Yaris/7281/1577948866044/front-view-118.jpg,"Rs. 45,07,000"
Volvo Xc40,D4 Inscription,https://imgd.aeplcdn.com/1920x1080/n/cw/ec/40371/octavia-exterior-right-front-three-quarter-4.jpeg?isig=0&q=80&q=80,"Rs. 43,50,000"
Volvo Xc40,T4 R-Design,https://cdn.motor1.com/images/mgl/KbboO1/s1/2022-mercedes-glc.webp,"Rs. 44,98,000"
Mini Clubman,Cooper S,https://stimg.cardekho.com/images/carexteriorimages/630x420/Porsche/Cayenne-Coupe/9931/1682515216486/front-left-side-47.jpg?imwidth=420&impolicy=resize,"Rs. 44,98,000"
Audi A4,Premium Plus 35 Tfsi,https://imgd-ct.aeplcdn.com/664x415/cw/ec/10473/Mahindra-Verito-Left-Front-Three-Quarter-88836.jpg?v=201711021421&q=80,"Rs. 46,33,000"
Audi A4,Technology 35 Tfsi,https://stimg.cardekho.com/images/carexteriorimages/930x620/Mitsubishi/Mitsubishi-Pajero-Sport-2019/6598/1564481928398/front-left-side-47.jpg?impolicy=resize&imwidth=420,"Rs. 46,33,000"
Mini John Cooper Works,Hatch,https://www.topgear.com/sites/default/files/2023/04/1%20Bentley%20Flying%20Spur%20Speed.jpg,"Rs. 54,36,329"
Jaguar Xe,S Petrol,https://stimg.cardekho.com/images/carexteriorimages/930x620/Honda/City/9710/1677914238296/front-left-side-47.jpg,"Rs. 60,73,446"
Jaguar Xe,S Diesel,https://imgd.aeplcdn.com/1920x1080/cw/ec/23799/Mitsubishi-Montero-Exterior-74530.jpg?v=201711021421&q=80&q=80,"Rs. 61,38,811"
Jaguar Xe,Se Diesel,https://www.cnet.com/a/img/resize/8732fcd89d0ed676264a56c0cc0e5727bc1774fc/hub/2018/11/29/b92b85e5-9ac4-44fe-8a8a-a8af7bd51904/ogi1-suzuki-jimny-003.jpg?auto=webp&fit=crop&height=900&width=1200,"Rs. 55,06,622"
Jaguar Xe,Se Petrol,https://www.v3cars.com/media/model-imgs/1661927485-2022%20MG%20Gloster.webp,"Rs. 49,77,080"
Jaguar Xf,2.0 Prestige,https://www.financialexpress.com/wp-content/uploads/2023/04/MG-Comet-EV-review-11-1.jpg,"Rs. 50,38,000"
Jaguar Xf,2.0 Portfolio,,"Rs. 54,42,200"
Jaguar Xf,2.0 Portfolio Diesel,,"Rs. 59,42,200"
Jaguar Xf,2.0 Prestige Diesel,,"Rs. 59,30,000"
Jaguar Xf,2.0 Pure Diesel,,"Rs. 58,80,000"
Audi A3 Cabriolet,40 Tfsi,,"Rs. 56,00,000"
Audi A6,Premium Plus 45 Tfsi,,"Rs. 57,06,000"
Audi A6,Technology 45 Tfsi,,"Rs. 60,89,000"
Bmw X3,Xdrive 20D Luxury Line,,"Rs. 58,90,000"
Bmw X3,Xdrive 30I Luxury Line,,"Rs. 72,43,000"
Bmw X3,Xdrive20D Xline,,"Rs. 73,30,000"
Land Rover Discovery Sport,SE,,"Rs. 82,90,000"
Land Rover Discovery Sport,R-Dynamic Se,,"Rs. 82,90,000"
Volvo S90,D4 Inscription,,"Rs. 74,62,000"
Audi S5,Sportback,,"Rs. 78,82,867"
Bmw X5,Xdrive30D Sport,,"Rs. 89,31,819"
Bmw X5,Xdrive30D Xline,,"Rs. 1,14,00,000"
Bmw X5,Xdrive40I M Sport,,"Rs. 75,15,000"
Ford Mustang,Fastback V8,,"Rs. 77,11,338"
Jeep Grand Cherokee,Limited,,"Rs. 81,80,000"
Jeep Grand Cherokee,Summit,,"Rs. 89,95,000"
Jeep Grand Cherokee,Srt,,"Rs. 85,95,000"
Jeep Grand Cherokee,Summit Petrol,,"Rs. 88,20,000"
Jeep Grand Cherokee,E400,,"Rs. 1,91,99,181"
Bmw,Coupe,,"Rs. 87,76,900"
Porsche,Boxster,,"Rs. 86,90,000"
Porsche,Cayman,,"Rs. 86,90,000"
Mercedes Gls,350 Cdi,,"Rs. 96,30,000"
Mercedes Gls,63 Amg,,"Rs. 99,00,000"
Mercedes Gls,400 4Matic,,"Rs. 1,11,41,200"
Mercedes Gls,Grand Edition Petrol,,"Rs. 1,22,90,000"
Mercedes Gls,Grand Edition Diesel,,"Rs. 1,32,00,000"
Toyota Land Cruiser Prado,Vx L,,"Rs. 1,35,10,000"
Lexus Rx 450H,450Hl Luxury,,"Rs. 1,35,10,000"
Audi Rs5,Coupe,,"Rs. 1,65,00,000"
Bmw 7-Series,730Ld Design Pure Excellence,,"Rs. 2,42,50,000"
Bmw 7-Series,730Ld Design Pure Excellence Signature,,"Rs. 1,33,59,500"
Bmw 7-Series,730Ld M Sport,,"Rs. 1,35,58,438"
Bmw 7-Series,740Li Design Pure Excellence Signature,,"Rs. 1,39,76,653"
Bmw 7-Series,745Le Xdrive,,"Rs. 2,55,00,000"
Bmw 7-Series,M760Li Xdrive,,"Rs. 1,45,12,054"
Audi Q8,55 Tfsi Quattro Tiptronic,,"Rs. 1,48,63,774"
Mercedes S-Class,S 350 D,,"Rs. 1,53,83,399"
Mercedes S-Class,S 450,,"Rs. 2,18,75,136"
Mercedes S-Class,Amg S 63 Coupe,,"Rs. 1,50,00,000"
Maserati Levante,Diesel,,"Rs. 1,56,00,000"
Maserati Levante,Gransport,,"Rs. 1,72,29,579"
Maserati Levante,Granlusson,,"Rs. 1,79,00,000"
Mercedes G-Class,Amg G 63,,"Rs. 1,96,00,000"
Mercedes G-Class,G 350D,,"Rs. 2,73,08,312"
Audi A8 L,55 Tfsi Quattro,,"Rs. 1,98,90,000"
Maserati Granturismo,Sport,,"Rs. 2,12,63,000"
Maserati Quattroporte,Granlusso,,"Rs. 2,26,13,000"
Lexus Lc 500H,Coupe,,"Rs. 2,17,47,000"
Mercedes Maybach,S650,,"Rs. 2,32,90,000"
Mercedes Maybach,S560,,"Rs. 2,34,91,293"
Porsche Panamera,Turbo,,"Rs. 2,72,45,000"
Porsche Panamera,Turbo Executive,,"Rs. 3,00,00,000"
Porsche Panamera,Turbo Sport Turismo,,"Rs. 3,37,91,059"
Lexus Lx 450D,V8,,"Rs. 3,50,00,000"
Mercedes Class Cabriolet,S500,,"Rs. 4,59,41,557"
Audi R8,V10 Plus,,"Rs. 3,75,42,069"
Lamborghini Urus,V8,,"Rs. 4,04,56,503"
Bentley Continental Gt,Coupe,,"Rs. 4,25,31,500"
Ferrari Portofino,V8 Convertible,,"Rs. 4,67,09,733"
Bentley Bentayga,W12,,"Rs. 5,32,47,201"
Bentley Bentayga,V8,,"Rs. 5,00,25,840"
Aston Martin Db 11,V12,,"Rs. 5,25,71,294"
Ferrari 458 Speciale,Coupe,,"Rs. 6,95,00,000"
Rolls Royce Ghost Series Ii,6.6,,"Rs. 7,73,12,661"
